109,1106035,7934,ESC. BÁS. N° 4820 SAGRADA FAMILIA,4820,ITAUGUA,CÑIA. MBOI' Y,URBANA,--------------------------,R4,450,E.E.B.,BIBLIOTECA,1,1,"LA BIBLIOTECA FUNCIONA EN UNA SALA PRECARIA SIN MUEBLES, LOS ALUMNOS TRABAJAN EN PESIMAS CONDICIONES",CENTRAL,11
6,15056,10916,ESCUELA BÁSICA Nº 4.857 Y COLEGIO NACIONAL 30 DE DICIEMBRE,4857,SANTÍSIMA TRINIDAD,ASUNCIÓN,URBANA,-,2,60,E.B.B. - N. MEDIO,AULAS,2,2,MEJORAR LOS ASPECTOS ESTÉTICOS DE LA CONSTRUCCIÓN,CAPITAL,0
9,303026,2378,ESCUELA BÁSICA Nº 486 CARLOS A. LÓPEZ,486,ARROYOS Y ESTEROS,URUNDE'Y,RURAL,-,1,100,E.I. Y E.B.B.,AULAS,4,-,REPARACIÓN DE TECHO,CORDILLERA,3
21,303015,2367,ESC. BÁS. Nº 487 JOSEFA TOLEDO DE AGUERRI,487,ARROYOS Y ESTEROS,TACUARINDY,RURAL,-,1,105,1º Y 2º CICLOS,AULAS,4,-,REPARACIÓN DE TECHO,CORDILLERA,3
13,15051,212,ESCUELA BÁSICA Nª 4.878 OÑONDIVEPA,4878,SANTÍSIMA TRINIDAD,ASUNCIÓN,URBANA,-,2,80,E.B.B.,AULAS,2,3,MEJORAR LOS ASPECTOS ESTÉTICOS DE LA CONSTRUCCIÓN,CAPITAL,0
89,303025,2377,ESC.BÁS.Nº 488 DON ESPIRIDIÓN H.GALEANO,488,ARROYOS Y ESTEROS,COSTA PUCÚ,RURAL,-,1,90,E.B.B.,"AULAS , PISO",4,-,P. MEJORAR EL ESPACIO ,CORDILLERA,3
69,103017,939,"ESC. BÁS. N° 4888 ""VIREGN DEL CARMEN""",4888,HORQUETA,TOLDO CUÉ,RURAL,-,4,30,E.E.B.,AULAS,2,-,POR MEJORAR LOS ASPECTOS ESTÉTICOS DE LA CONSTRUCCIÓN,CONCEPCION,1
45,303023,2375,ESC.BÁS.N° 490 PETRONITA ESPINOLA,490,ARROYOS Y ESTEROS,CAÑADA DOMINGUEZ,RURAL,-,1,200,E.B.B.  ,,4,"100M2
290m2",REPARACIÓN DE AULAS ,CORDILLERA,3
17,101063,783,ESC. BÁS.Nº 4.918 SAN RAMÓN,4918,CONCEPCIÓN,SAN RAMÓN,RURAL,-,2,60,-,,3,-,POR ATENTAR CONTRA LA VIDA DE LOS ALUMNOS,CONCEPCION,1
54,318022,2668,ESC. BÁS. Nº 492 DON CARLOS A. LÓPEZ,492,TOBATÍ ,LOMA VERDE,RURAL,-,2,14,1° Y 2° CICLO E.B.B.,AULAS,3,-,"REBOQUE, PISO, PINTURA, ILUMINACIÓN Y TEJADO EN MAL ESTADO.",CORDILLERA,3
14,101064,784,ESC. BÁS. N 4.922 SAN ROQUE GONZÁLEZ DE SANTACRUZ,4922,CONCEPCIÓN,JHUGUÁ GONZÁLEZ,RURAL,-,2,109,E.E.B,AULAS,2,2,EL TECHO ESTÁ A PUNTO DE CAERSE,CONCEPCION,1
27,101064,784,ESC.BÁS. Nº 4.922 SAN ROQUE G. DE SANTACRUZ,4922,CONCEPCIÓN,JHUGUÁ GONZÁLEZ,RURAL,-,2,109,E.E.B,AULAS,2,2,PORQUE EL TECHO ESTÁ A PUNTO DE CAER,CONCEPCION,1
40,104005,1090,"ESCUELA BÁSICA N° 4926 ""PBRO. NÉSTOR ECHAGÜE GALEANO""",4926,LORETO,VILLA DON BOSCO,RURAL,,R2 ZA,75,E.E.B.,,1,,REPARACIÓN DE UNA SALA DE CLASE.,CONCEPCION,1
31,104011,1096,ESC.BÁS. Nº 4.932 VIRGEN DEL CARMEN,4932,LORETO,VIRGEN DEL CARMEN,RURAL,-,2,50,E.E.B,AULAS,5,1,DÉFICIT,CONCEPCION,1
32,101078,798,ESC.BÁS. Nº 4.933 SAN JOSÉ OBRERO,4933,LORETO,SAN JOSÉ OBRERO,RURAL,-,2,50,E.E.B,AULAS,4,1,DÉFICIT,CONCEPCION,1
33,104012,1097,ESC.BÁS. Nº 4.934 SAN VICENTE,4934,LORETO,SAN VICENTE,RURAL,-,2,50,E.E.B,AULAS,4,1,DÉFICIT,CONCEPCION,1
47,314044,5890,ESC. BÁS. Nº 494 BIENVENIDO GUERREÑO,494,PIRIBEBUY,CÑIA. NARANJO ,RURAL,-,3,130,"1º,2º,3º CICLOS  E.E.B",AULAS,3,-,MEJORAR LA SEGURIDAD DE LA CONSTRUCCIÓN,CORDILLERA,3
55,103119,1041,ESC. BAS. Nº 4952 SAN ROQUE GONZÁLEZ DE SANTA CRUZ,4952,HORQUETA,SAN ROQUE,URBANA,-,3,127,E.B.B.,CERCADO,-,-,CERCADO PERIMETRAL,CONCEPCION,1
116,901011,5886,ESC. BÁS. Nº 498 JUAN SIMÓN IRIARTE,498,PARAGUARÍ,ÑUATI,RURAL,,1,186,E.B.B.,AULAS,7,1,DETERIORO Y FALTA DE RECURSOS,PARAGUARI,9
1,401001,2711,ESC. N° 50 CERVAN TES,50,VILLARRICA,CENTRO ,URBANA,-,1,250,E.B.B. ,AULAS,14,,CONDICIONES DEL TECHO ATENTAN CONTRA LA INTEGRIDAD DE LOS ALUMNOS,GUAIRA,4
5,217065,1896,ESC. B'AS. Nº 5013 ING. AQUILES CASALI CASANOVAS.,5013,CAPIIBARY,VIRGEN DE FATIMA III,RURAL,ARA PYAHU,2,69,E.B.B.,AULAS,3,3,PARA MEJORAR LOS ASPECTOS DE LA CONSTRUCCIÒN (EL DETERIORO DE LA PINTURA O EL PISO).,SAN PEDRO,2
90,502106,3388,"ESC. BÁS. Nº 5019 ""SANTA ELENA""",5019,CAAGUAZÚ,ÑANEMAITEI,RURAL,_,4,52,E.B.B.,AULAS,2,_,REPARACIÓN,CAAGUAZU,5
99,504006,3524,ESC BAS Nº 5031 URUCUTIY ,5031,DR. CECILIO BAEZ,URUCUTIY,RURAL,,9,20,E.B.B. 1ºY2º CICLO,AULAS,2,,"REPARACION DE TECHO, PARED Y PINTURA",CAAGUAZU,5
105,503006,3487," ESC. BÀS. Nº 5032 ""VIRGEN DE FÀTIMA""",5032,CARAYAÓ,COMPAÑÌA 6000 ,RURAL, ,9,25,1º Y 2º CICLO E.E.B.,AULAS,2, , DETERIORO DE LAS DOS CONSTRUCCIONES.,CAAGUAZU,5
76,508008,3706,ESC. BÁS. Nº 5045  SAN RAFAEL,5045,NUEVA LONDRES,POTRERO TUYA,RURAL, -,3,16,INICIAL,AULAS,1, -, ADECUACIÓN -BAÑO INCORPORADO AL AULA,CAAGUAZU,5
77,508008,3706,ESC. BÁS. Nº 5045  SAN RAFAEL,5045,NUEVA LONDRES,POTRERO TUYA,RURAL, -,3,40,"1º Y 2º CICLO
E.B.B.",AULAS,4, -,DETERIORO TECHO. POR ATENTAR CONTRA LA VIDA DE LOS ALUMNOS,CAAGUAZU,5
58,513009,3982,ESCUELA BÁSICA Nº 5055 SGTO. 1º ENRIQUE SCAVENIUS,5055,"R. I. 3 
CORRALES ",CALLE 22,RURAL, -,R2,70,1º Y 2º C.,,3,,ES UNA NECESIDAD DE SUMA URGENCIA PORQUE ESTÁ EN PRECARIAS CONDICIONES,CAAGUAZU,5
103,314042,5891,ESC. BÁS. Nº 5089 NTA.SRA.DE LA ASUNCIÓN,5089,PIRIBEBUY,CÑIA. NARANJO ,RURAL,-,3,104,"E.I. 1º,2º E.E.B.",AULAS,3,-,DETERIORO DE TECHO ,CORDILLERA,3
39,104018,1103,"ESCUELA BÁSICA N° 590 ""JOSEFINA OJEDA MAIDANA""",590,LORETO,CAÑADA LA PAZ,RURAL,,R2 ZA,204,E.E.B.,,12,,REPARACIÓN DE TECHO.,CONCEPCION,1
61,701043,4685,Nº 509 DOMINGO ROBLEDO,509,ENCARNACIÓN,SANTO DOMINGO,RURAL,-,R5 Z1,900,E.I. Y E.B.B.,"REPARACIÓN AULAS,OFICINAS ",13,13,"LAS EDIFICACIONES SON ANTIGUAS Y NECESITAN TODAS REFRACCIONAR, ES DECIR MANTENIMIENTO EN ALGUNOS CASOS Y OTRAS REPACIÓN TOTAL DE AULAS Y OFICINAS, INCLUYENDO EL 100% INSTACIÓN ELÉCTRICA OBS: EN EL TURNOE NOCHE FUNCIONA EEB Y EM",ITAPUA,7
94,314015,2584,ESC. BÁS. Nº 5092 PROF.MARÍA M.R.D. DE F.,5092,PIRIBEBUY,CÑIA. MCAL. LÓPEZ,RURAL,-,3,35,E.E.B.,AULAS,3,-,"DETERIORO DE PISO, TECHO, PINTURA.",CORDILLERA,3
87,314008,2577,ESC. BÁS. Nº 5094 HÉROES DE YATAITY,5094,PIRIBEBUY,CÑIA. YATAITY,RURAL,-,3,51,1ºY2º CICLOS  ,AULAS,3,-,"DETERIORO DE PISO, TECHO, PINTURA, INST.ELECTRIC.",CORDILLERA,3
77,303017,2369,ESC.BÁS.Nº 5098 PDRE. MÁXIMO ROJAS CHIRIFE,5098,ARROYOS Y ESTEROS,ACEVEDO,RURAL,-,1,60,E.B.B.,AULAS,4,-,REPARACIÓN DE TECHO,CORDILLERA,3
117,307027,2485,ESC. BÁS. N° 5099 MARÍA AUXILIADORA,5099,EUSEBIO AYALA,CAPILLA LOMA 1,RURAL,-,2,50,E.I.1º Y 2º CICLO E.B.B.,CERCADO,,,DETERIORO TOTAL DE CERCADO ,CORDILLERA,3
3,401014,2724,ESC. N° 51 CLOTILDE BORDON,51,VILLARRICA,ESTACIÓN,URBANA,-,1,270,E.B.B. 1° Y 2° CICLO,AULAS,6,,"TECHO DETERIORADO, CON GOTERAS, INVASIÓN DE INSECTOS",GUAIRA,4
46,703001,4773, Nº 510 ADELA SPERATTI,510,CAMBYRETÁ,CAMBYRETÁ CENTRO,URBANA,,R4 Z1,212,"1º,2º,3º CICLO E.E.B","AULAS , DIRECCIÓN BAÑOS, C.R.A",2 Pabellones,,,ITAPUA,7
74,308011,2508,ESC. BÁS. N° 5100 SANTA MARÍA,5100,ISLA PUCÚ,PINDOTY,RURAL,-,2,50,1° Y 2° CICLO E.B.B.,CERCADO PERIMETRAL ,3,-,MANTENIMIENTO,CORDILLERA,3
78,308011,2508,ESC. BÁS. N° 5100 SANTA MARÍA,5100,ISLA PUCÚ,PINDOTY,RURAL,-,2,50,1° Y 2° CICLO E.B.B.,PINTURA,3,-, POR MEJORAR LOS ASPECTOS ESTÉTICOS DE LA CONSTRUCCIÓN.,CORDILLERA,3
70,308011,2508,ESC. BÁS. N° 5100 SANTA MARÍA,5100,ISLA PUCÚ,PINDOTY,RURAL,-,2,50,1° Y 2° CICLO E.B.B.,SISTEMA ELECTRICO,3,-,MANTENIMIENTO,CORDILLERA,3
138,317010,2643,ESC. BÁS. Nº 5103 LEÓN SEVERIANO,5103,SANTA ELENA,CÑIA. TOROPI LOMA,RURAL,-,2,65,"E.I. 1º,2º E.E.B.",AULAS,4, ,"DETERIORO DE PISO, TECHO Y PINTURA",CORDILLERA,3
68,310002,2530,ESC. BÁS. Nº 5 104 JOSÉ FERREIRA,5104,JUAN DE MENA,CÑÍA WIENGREEN,RURAL,-,4,82,"INICIAL, 1º Y 2º C",AULAS,4,1,MEJORAR EL AMBIENTE FISICO ESCOLAR,CORDILLERA,3
48,310002,2530,ESC. BÁS Nº 5 104 JOSÉ F. FERREIRA,5104,JUAN DE MENA,CÑÍA WIENGREEN,RURAL,-,4,82,E.I.  Y E.B.B.,"AULAS,BAÑOS",4,5,REPARACIÓN DE AULAS Y BAÑOS URGENTE,CORDILLERA,3
58,103020,942,ESC. BAS. Nº 513 MCAL. JOSÉ FÉLIX ESTIGARRIBIA,513,HORQUETA,NARANJATY`I,RURAL,-,3,112,E.I. Y E.B.B.,AULAS,9,4,TECHO - REBOQUE - PISO,CONCEPCION,1
6,610051,4620,ESC. BÁS. N° 5132 NTRA S. DEL CARMEN,5132,YUTY,TUPILANDIA,RURAL,AS. TUPILANDIA,1,132,E.B.B.,AULAS,2,0,"REBOQUE, PINTURA, VIDRIO PARA VENTANA  ",CAAZAPA,6
29,712013,5100," Nº 5178 ""GRAL. JOSÉ EDUVIGIS DÍAZ""",5178,GRAL. ARTIGAS,CURUPAYTY,RURAL,,R1 Z1,34,E.B.B.,AULAS,2, -,AULAS INSEGURAS,ITAPUA,7
89,710019,5036," Nº 5210 ""SAN JUAN BAUTISTA""",5210,NATALIO ,KM. 2 - PALOMA,RURAL,,R3 Z2,70,E.B.B.,BAÑO,6,,"YA NO FUNCIONA LOS ACCESORIOS, ESTÁ TOTALMENTE DESCOMPUESTOS ",ITAPUA,7
88,710019,5036," Nº 5210 ""SAN JUAN BAUTISTA""",5210,NATALIO ,KM. 2 - PALOMA,RURAL,,R3 Z2,70,E.B.B.,AULAS,4,,"REPARACIÓN DE TECHO, TIENE GOTERA",ITAPUA,7
6,724051,5504, Nº 5219 SAN ISIDRO LABRADOR,5219,TOMÁS ROMERO P.,ASENT. SAN ISIDRO LABRADOR,RURAL,ASENT. SAN ISIDRO LABRADOR,R4 Z2,78,E.B.B.,DIRECCIÓN, -,1,PARA ADECUACIÓN DE UN AULA A DIRECCIÓN,ITAPUA,7
26,712009,5096," Nº 523 ""MCAL. JOSÉ FÉLIX ESTIGARRIBIA""",523,GRAL. ARTIGAS,LOMA CLAVEL,RURAL,,R1 Z1,107,E.B.B.,AULAS,5,1,"FALTA DE REPARACIÓN DE TECHO, REBOQUE, INSTALACIÓN ELECTRICA Y ABERTURA",ITAPUA,7
95,303016,2368,ESC.BÁS.Nº 524 RAMÓN I. CARDOZO,524,ARROYOS Y ESTEROS,ITAPIRU,RURAL,-,1,147,E.B.B.,"GALERIA , SALAS , ",3,-,PARA MEJORAR LOS ASPECTOS,CORDILLERA,3
24,718010,5219," Nº 5241 SAN JUAN B.""",5241,MAYOR OTAÑO,REPATRIADO DEL ESTE,RURAL,,R6 Z2,70,"1ERO., 2DO. CICLO",AULAS,4,,LA PINTURA DE LA INSTITUCIÓN SE ENCUENTRA MUY DETERIORADA Y LOS PADRES NO CUENTAN CON RECURSOS.,ITAPUA,7
18,718001,5210," Nº 5243 ""SAGRADA FAMILIA""",5243,MAYOR OTAÑO,Bº REPUBLICANO ,URBANA,,R6 Z2,130,1ER. CICLO,AULAS,3,,EL TECHO DE LAS AULAS TRASPASAN LOS DÍAS LLUVIOSOS(CHORREA) Y LAS VENTANAS CAMBIAR POR BALANSIN ,ITAPUA,7
19,718001,5210," Nº 5243 ""SAGRADA FAMILIA""",5243,MAYOR OTAÑO,Bº REPUBLICANO ,URBANA,,R6 Z2,280,"1ERO., 2DO. Y 3ER. CICLO","AULA,SALA DE INFORMÁTICA",3,,EL TECHO DE LOZA POSEE GRIETAS TRASPASAN LOS DÍAS LLUVIAS ,ITAPUA,7
78,704027,4832," Nº 5247 "" VIRGEN DE FÁTIMA""",5247,CAPITÁN MEZA,PIRAYUI,RURAL,,R2 Z2,40,E.B.B.,AULAS,3,,LAS AULAS FALTAN REPARAR ESTAN CON FISURA,ITAPUA,7
5,401042,2752,ESC. N° 5265 JESUS EL BUEN PASTOR,5265,VILLARRICA,LEMOS ,RURAL,-,1,43,E.B.B. 1° Y 2° CICLO,AULAS,3,,CONSTRUCCIÓN MUY VIEJA,GUAIRA,4
4,402019,2825,ESC. BAS.5314 SAN RAFAEL,5314,BORJA,CORDILLERA,RURAL,*,R3,40,"  1º, Y 2º  CICLO",BAÑO,2,2,REPARACIÓN,GUAIRA,4
1,804008,5757,"ESCUELA BÁSICA Nº 5331 "" SAN RAFAEL ARCÁNGEL""",5331,SAN MIGUEL ,YSYPO POTRERO,RURAL,-----,1,18,E.B.B.,AULAS,5,----,"ES URGENTE SU REPARACION PORQUE CONSTITUYE UN PELIGRO PARA LOS NIÑOS Y NIÑAS,  LAS PAREDES Y EL TECHO ESTA A PUNTO DE DERRUMBARSE, ESTA MUY DETERIORADA  TIENE MAS 50 AÑOS",MISIONES,8
10,802018,5680,"ESC.BAS.N° 5353 ""SANTA TERESA""",5353,AYOLAS,"MBOCAY 
POTY",RURAL,-,3,34,E.B.B.,,"Reparación 
Total",-,"CAMBIO TOTAL DEL TECHO DEL LOCAL ESCOLAR, PORQUE EL QUE TIENE ACTUALMENTE ES TEJA FRANCESA Y SIN CIELO RAZO ESTO ES UN PELIGRO CONSTANTE PARA LA COMUNIDAD EDUCATIVA ESPECIALMENTE EN LOS DIAS LLUVIOSOS.",MISIONES,8
40,915027,6314,ESCUELA BÁSICA N° 5357 ,5357,YAGUARÓN,CERRO GUY ,RURAL,,1,20,E.B.B.,,1,,,PARAGUARI,9
64,915006,6293,ESC. BÁS. Nº 5358 SAN ROQUE,5358,YAGUARÓN,Bº SAN ROQUE,URBANA,,1,119,INICIAL Y E.B.B.,AULAS,4,4,PARA MEJORAR EL ASPECTO ESTÉTICO(DETERIORO DE LA PINTURA,PARAGUARI,9
118,901019,5894,ESC. BÁS. Nº 5360 CABO 1º ALEJANDRO PORTILLO,5360,PARAGUARÍ,SANTO TOMÁS,RURAL,,1,57,E.B.B.,AULAS,3,,FALTA REPARAR TECHO,PARAGUARI,9
143,903001,5953,ESC. BÁS. Nº 5371 ESPÍRITU SANTO,5371,CAAPUCÚ,Bº ESPÍRITU SANTO,URBANA,,3,110,E.B.B.,AULAS,4,,"DETERIORO DE PISO, PARED Y TECHO",PARAGUARI,9
162,917003,6410,ESC. BÁS. Nº 5378 GRAL. ANDRÉS RODRÍGUEZ,5378,YBYTYMÍ,CHINÍ,RURAL,,3,50,E. E. B.,AULAS,3,,DETERIORO DE PAREDES,PARAGUARI,9
101,916055,6394,ESC. BÁS. Nº 5389 SANTA TERESITA ,5389,YBYCUÍ,SANTA TERESITA ,URBANA,,4,69,E.I. Y E.E.B.,AULAS,5,,MEJORAR ASPECTO ESTÉTICO DE LA CONSTRUCCIÓN DETERIORO DE LA PINTURA.,PARAGUARI,9
67,916037,6368,ESC. BAS. N 5395 PROF. FRANCISCO CANATA,5395,YBYCUÍ,CERRO ACHON,RURAL,,4,38,E.B.B.,,2,,,PARAGUARI,9
103,916039,6370,ESC. BÁS. Nº 5398 INMACULADA CONCEPCIÓN,5398,YBYCUÍ,RINCÓN ÑUHAÍ,RURAL,,4,28,E.B.B.,"AULAS, DIRECCIÓN",4,,POR ATENTAR CONTRA LA VIDA DE LOS ALUMNOS,PARAGUARI,9
67,1001071,6503,ESC. BÁS. Nº 5453 JOSÉ ASUNCIÓN FLORES ,5453,CIUDAD DEL ESTE,KM. 5½ Bº SAN JOSÉ,URBANA,-,R1,275,E.E.B.                 (3º CICLO),CAMBIO DE TECHO,4,4,DISMINUIR LAS AUSENCIAS EN DÍAS DE LLUVIA Y FRÍO. ,ALTO PARANA,10
35,1008025,7086,"ESC.BÁS.N° 5.489 ""LOMAS VALENTINAS""",5489,ÑACUNDAY,PTO. LOMAS VALENTINAS,RURAL,PTO. LOMAS VALENTINAS,5,110,3° C.,AULAS,2,,EL PABELLÓN PRESENTA FISURA Y HUNDIMIENTO DE LA PARED Y PIZO POR LO TANTO ATENTA LA INTEGRIDAD FÍSICA DE LOS EDUCANDOS.,ALTO PARANA,10
17,1011055,7202,ESC. BÁS. Nº 5504 SAN FRANCISCO DE ASIS,5504,MINGA GUAZÚ,KM. 31 ACARAY,RURAL,SAN F. DE ASIS,2B,192,E.E.B,AULAS,3,,NECESITA REPARACIÓN DE TECHOS,ALTO PARANA,10
45,1017012,7456,ESC. BÁS. Nº 5543 JOSÉ A. FLORES,5543,MBARACAYÚ,COLONIA GUARANÍ,RURAL,COLONIA G.,6,40,E.E.B (3º CICLO),AULAS,3,,MALA CONDICIONES,ALTO PARANA,10
20,1301017,9066,ESCBAS Nº 556 NIÑOS HEROES DE ACOSTA NU,556,PJC,POTRERO SUR,RURAL,CNIA POTRERO SUR,2,87,1º Y2º  CICLOS,AULAS,4,        -,LAS PAREDES PRESENTAN RAJADURAS,AMAMBAY,13
14,1108054,8122,ESC. BÁS. N° 5569 SAN MARCOS ,5569,LIMPIO,BARRIO SAN MARCOS,URBANA,--------------------------,R1,153,N1,AULAS,6,_,MANTENIMIENTO DE LOS GRADOS POR DETERIORO,CENTRAL,11
9,1301027,9076,ESC.BAS.Nº 557 PADRE H. PEREZ ACOSTA,557,PJC,CÑIA RAUL O. ROJAS,RURAL,          -,2,30,1º Y 2º CICLO,AULAS,4,  -,DETERIORO DE PINTURA TECHO Y PISO,AMAMBAY,13
183,1109097,8229,ESC. BÁS. N° 5576  BETEL,5576,LUQUE,CÑIA ISLA BODADO CALLE 10 DE AGOSTO,URBANA,--------------------------,R2,25,1º CICLO E.B.B.,AULAS,1,1,REPARACION URGENTE DE TECHO,CENTRAL,11
257,1109097,8229,ESC. BÁS. N° 5576  BETEL,5576,LUQUE,CÑIA ISLA BODADO CALLE 10 DE AGOSTO,URBANA,--------------------------,R2,25,1º CICLO E.B.B.,AULAS,1,1,REPARACION URGENTE DE TECHO,CENTRAL,11
21,502005,3288,ESC. BÁS. Nº 561 MCAL. LÓPEZ ,561,CAAGUAZÚ ,Bº CENTENARIO ,URBANA,_,R1ZB,240,E.B.B. 1°Y 2° CICLO,AULAS,8,_,REPARACIÓN POR LOS AÑOS DE USO,CAAGUAZU,5
128,906011,6091,ESC. BÁS. Nº 562 DON ANGEL TALAVERA,562,ESCOBAR,GRAL AQUINO,RURAL,,1,130,E.B.B.,AULAS,4,,"REPARACIÓN DEL TECHO, CAMBIO DE VENTANAS",PARAGUARI,9
265,1109112,8266,ESC. BÁS. N° 5621 SAN BLÁS,5621,LUQUE,CÑIA CAÑADA GARAY KM 17 1/2 FRACCIÓN LAS AVELLANAS,URBANA,--------------------------,R2,468,"E.I 1°,2° Y 3°  CICLO E.E.B",AULAS,4,_,"RAJADURA DE PARED,HUMEDAD EN EL TECHO,REPARACION DE INSTALACION ELECTRICA",CENTRAL,11
191,1109112,8266,ESC. BÁS. N° 5621 SAN BLÁS,5621,LUQUE,CÑIA CAÑADA GARAY KM 17 1/2 FRACCIÓN LAS AVELLANAS,URBANA,--------------------------,R2,468,"E.I 1°,2° Y 3°  CICLO E.E.B",AULAS,4,_,"RAJADURA DE PARED,HUMEDAD EN EL TECHO,REPARACION DE INSTALACION ELECTRICA",CENTRAL,11
114,1105045,7886,E.E.B 5624 ESC. BÁS. Nº 5624 DIVINO JESÚS,5624,ITÁ,MBURUCUYÁ E/YBAHÁI. VILLA MA. AUXILIADORA,RURAL,CAAGUAZÚ,R5,100,E.E.B,SECRETARÍA,1,1,LA SALA DONDE FUNCIONA LA DIRECCION ES MUY DIMINUTA Y EL TERCER CICLO NECESITA ESPACIO PROPIO,CENTRAL,11
159,1101004,7515,ESC. BÁS. N° 5626 BENIGNO GABRIEL CASACCIA BIBOLINI,5626,AREGUÁ,SAN MIGUEL,URBANA,--------------------------,R3,362,"NIVEL INICIAL,1°,2°,3° CICLO E.B.B.",LABORATORIO,-,1,NO SE CUENTA CON LA SALA PARA EL MISMO,CENTRAL,11
241,1101004,7515,ESC. BÁS. N° 5626 BENIGNO GABRIEL CASACCIA BIBOLINI,5626,AREGUÁ,SAN MIGUEL,URBANA,--------------------------,R3,362,"NIVEL INICIAL,1°,2°,3° CICLO E.B.B.",LABORATORIO,-,1,NO SE CUENTA CON LA SALA PARA EL MISMO,CENTRAL,11
151,1101036,7547,ESC. BÁS. N° 5627 AMANECER ,5627,AREGUÁ,CAACUPEMI,URBANA,--------------------------,R3,260,COMPARTIDO,DIRECCIÓN,1,-,UN ESPACIO PARA LA DIRECCION,CENTRAL,11
43,309007,2518,ESC. 563 JUAN ANDRÉS AGUILERA ,563,ITACURUBÍ,CARIY LOMA ,RURAL,-,3,80,"E.B.B. 1°,2°Y 3° C",AULAS,3,-,REPARACIÓN DE PISO,CORDILLERA,3
148,1114088,8560,ESC. BÁS. N° 5630 NTRA SRA SANTA MARIA,5630,SAN LORENZO,VILL. STA MARÍA ,URBANA,ASENTAMIENTO SANTA MARIA  ,R2,120,E.B.B.,AULAS,4,,TECHOS VIEJOS CARCOMIDOS POR TERMITAS,CENTRAL,11
163,1108050,8118,ESC. BÁS. N° 5632  EL PORTAL ,5632,LIMPIO,FERNANDO DE LA MORA E/ 6 DE ENERO,URBANA,--------------------------,R1,50,N1,AULAS,2,_,MAL ESTADO DE LA CONSTRUCCIÓN,CENTRAL,11
125,1108052,8120,ESC. BÁS. N° 5633 SANTA ROSA,5633,LIMPIO,BARRIO SANTA ROSA,URBANA,--------------------------,R1,300,N1,AULAS,1,_,POR ATENTAR CONTRA LA VIDA DE LOS ALUMNOS,CENTRAL,11
128,307009,2467,ESC. BÁS. N° 566 DEFENSORES DEL CHACO ,566,EUSEBIO AYALA ,,RURAL,-,2,200,"E.I. 1° , 2°, 3° CICLO E.B.B.",PISO,,,PORA MEJORAR LOS ASPECTOS ESTÉTICOS DE LA CONSTRUCCIÓN,CORDILLERA,3
32,1301082,9130,ESC.BAS.Nº 5664 AMAMBAY CARDOZO OCAMPO,5664,PJC,VIRGEN DE CAACUPE,URBANA,         -,2,120,1º Y 2º CICLOS,AULAS,4,4,"POR MEJORAR EL ASPECTO ESTETICO DE LA CONSTRUCCION, LA PINTURA DE LAS PAREDES",AMAMBAY,13
99,307011,2469,ESC. BÁS. N° 567 SAN JOSÉ ,567,EUSEBIO AYALA,,RURAL,-,2,12,1° Y 2° CICLO E.B.B.,AULAS,3,-,RESTAURACIÓN COMPLETO DEL PISO ,CORDILLERA,3
13,1301101,9147,ESC.BAS.Nº 5678 SAN ALFONSO,5678,PJC,CONAVI,URBANA,  -,1,180,E.I. YEEB,AULAS,2,        -,APUNTO DE CAER POR MALA CIMENTACION Y RAJADURAS PAREDES,AMAMBAY,13
10,1301009,9058,ESC. BAS. Nº 5682,5682,PJC,VIRGEN DE CAACUPE,RURAL,CNIA VIRGEN DE CAACUPE,2,50,1º Y 2º CICLO,AULAS,3,            -,POR EL DETERIORO DE LA INFRAESTRUCTURA ,AMAMBAY,13
5,1401001,9285,ESC. BÁS. N° 5684 ADELA SPERATTI,5684,SALTO DEL G.,VILLA INDUSTRIAL,URBANA,-,9,,E.E.B.,AULAS,6,6,,CANINDEYU,14
55,213016,2031,"ESC. BÁS. Nº 570 ""DON JULIO CÉSAR CABALLERO LURASHI""",570,VILLA DEL ROSARIO,CÑÍA. ARAZAPETY,RURAL, -,1,65,E.B.B.,AULAS,1, -,LA SALA DE CLASE DE TRABAJO Y TECNOLOGÍA Y COCINA NECESITA REFACCIÓN POR LAS FISURAS QUE PRESENTAN LAS PAREDES,SAN PEDRO,2
16,1115004,8664,ESC. BÁS. N° 575 ESCUELA BÁSICA DR. JUAN JOSÉ SOLER,575,VILLA ELISA,29 DE SETIEMBRE,URBANA,--------------------------,R3,835,E.I. Y E.B.B.,"AULAS, BAÑOS,EXTERIORES",20,20,"NECESIDAD DE REPARACIÓN DE LOS MISMOS QUE FUERON DETERORADOS CON EL TIEMPO, ADEMÁS DEL AULA DE  E.I. DEBE SER ADECUADO PARA EL NIVEL",CENTRAL,11
90,1016011,7408,ESC. BÁS Nº 5 782,5782,MINGA PORÃ,ARROYO GUASU,RURAL,,Indig,16,E.B.B.,DE SALA DE CLASE,30,,INADECUADO PARA EL PRE-ESCOLAR,ALTO PARANA,10
4,1215008,9028,ESC. BAS. N° 581 DON JOSÉ LUIS VILLALBA,581,VILLA OLIVA ,ZANJITA,RURAL,          -,3,150,COMPARTIDO,AULAS,6,        _,POR MEJORAR EL ASPECTO ESTÉTICO DE LA CONSTRUCCIÓN,ÑEEMBUCU,12
